id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp,created_at_ist,violation_items,parking_violation,date,month,weekday,hour,is_peak_hour,is_weekend,near_junction,violation_severity,vehicle_pcu,junction_weight,peak_weight,grid_lat,grid_lon,grid_id,incident_impact
FKID003246,12.9338541,77.6907689,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3230,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 07:45:46+00,,2024-03-28 07:47:21.657868+00,FKDEV00646,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-15 14:27:15.43414+00,,,,,2024-03-28 13:15:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,13,0,0,0,1.0,0.4,1.0,1.0,12.934,77.691,"12.934,77.691",0.4
FKID003247,12.9901898,77.5032892,"Magadi Main Road, Pattanagere Nagar, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",FKN00GL3231,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-28 05:49:46+00,,2024-03-28 07:47:23.928482+00,FKDEV00650,FKUSR00630,33.0,Kamakshipalya,True,No Junction,,2024-04-15 14:27:15.436543+00,,,,,2024-03-28 11:19:46+05:30,['WRONG PARKING'],True,2024-03-28,2024-03,Thursday,11,0,0,0,1.05,0.75,1.0,1.0,12.99,77.503,"12.99,77.503",0.7875000000000001
FKID003248,12.9715513,77.5977748,"Walton Road, Walton Road Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL3232,CAR,,"[""NO PARKING""]",[113],2024-03-28 07:42:46+00,,2024-03-28 07:48:13.13335+00,FKDEV00651,FKUSR00631,2.0,Cubbon Park,False,BTP063 - Siddalingaiah Circle,,,,,,,2024-03-28 13:12:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,13,0,0,1,1.0,1.0,1.25,1.0,12.972,77.598,"12.972,77.598",1.25
FKID003249,12.964310826322832,77.57702937170566,"Silver Jubilee Park Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3233,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-03-28 21:03:46+00,,2024-03-28 21:04:57.339094+00,FKDEV00652,FKUSR00632,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,,2024-03-29 02:33:46+05:30,['WRONG PARKING'],True,2024-03-29,2024-03,Friday,2,0,0,1,1.05,0.75,1.25,1.0,12.964,77.577,"12.964,77.577",0.9843750000000001
FKID003250,12.9958069,77.6682359,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL3234,MOTOR CYCLE,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING"",""DOUBLE PARKING""]","[107,112,113,109]",2024-02-01 04:30:46+00,,2024-02-01 04:37:41.806427+00,FKDEV00648,FKUSR00628,84.0,Mahadevapura,True,No Junction,,,FKN00GL3234,MOTOR CYCLE,rejected,2024-02-02 21:34:14.194+00,2024-02-01 10:00:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING', 'DOUBLE PARKING']",True,2024-02-01,2024-02,Thursday,10,1,0,0,1.55,0.4,1.0,1.2,12.996,77.668,"12.996,77.668",0.7440000000000001
FKID003251,12.9735274,77.5507497,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL3235,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-01 04:23:46+00,,2024-02-01 04:37:40.918171+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL3235,MOTOR CYCLE,rejected,2024-02-02 21:59:15.112+00,2024-02-01 09:53:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,9,1,0,1,1.0,0.4,1.25,1.2,12.974,77.551,"12.974,77.551",0.6
FKID003252,12.9958069,77.6682359,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL3236,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[107,112,113]",2024-02-01 04:36:46+00,,2024-02-01 04:37:42.812801+00,FKDEV00648,FKUSR00628,84.0,Mahadevapura,True,No Junction,,,FKN00GL3236,SCOOTER,approved,2024-02-04 01:30:28.403+00,2024-02-01 10:06:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",True,2024-02-01,2024-02,Thursday,10,1,0,0,1.4,0.4,1.0,1.2,12.996,77.668,"12.996,77.668",0.6719999999999999
FKID003253,12.9735274,77.5507497,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL3237,SCOOTER,,"[""NO PARKING""]",[113],2024-02-01 04:23:46+00,,2024-02-01 04:38:12.091742+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL3237,SCOOTER,rejected,2024-02-02 21:59:06.409+00,2024-02-01 09:53:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,9,1,0,1,1.0,0.4,1.25,1.2,12.974,77.551,"12.974,77.551",0.6
FKID003254,12.9333895,77.6911743,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL2461,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-28 03:47:46+00,,2024-03-28 07:48:25.975861+00,FKDEV00653,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-15 14:28:14.702428+00,,,,,2024-03-28 09:17:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,9,1,0,0,1.0,0.4,1.0,1.2,12.933,77.691,"12.933,77.691",0.48
FKID003255,12.9498929,77.6991567,"Outer Ring Road, Soulspace Paradigm, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",FKN00GL3238,CAR,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-03-28 22:33:46+00,,2024-03-28 22:42:16.696825+00,FKDEV00168,FKUSR00168,13.0,HAL Old Airport,True,No Junction,,2024-04-15 20:26:36.511913+00,,,,,2024-03-29 04:03:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2024-03-29,2024-03,Friday,4,0,0,0,1.4,1.0,1.0,1.0,12.95,77.699,"12.95,77.699",1.4
FKID003256,13.0034337,77.72345,"Kodigehalli Main Road, Aryav Greenfields, Kadugodi, KR Puram, Bengaluru, Karnataka. Pin-560067 (India)",FKN00GL3239,MOTOR CYCLE,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-01-30 00:14:46+00,,2024-01-30 00:36:41.164421+00,FKDEV00174,FKUSR00633,15.0,K.R. Pura,True,No Junction,,,FKN00GL3239,MOTOR CYCLE,approved,2024-02-01 06:58:24.446+00,2024-01-30 05:44:46+05:30,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",True,2024-01-30,2024-01,Tuesday,5,0,0,0,1.4,0.4,1.0,1.0,13.003,77.723,"13.003,77.723",0.5599999999999999
FKID003257,12.9766445,77.5798495,"1st Main Road, Maharani College Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL3240,CAR,,"[""NO PARKING""]",[113],2024-03-16 02:25:46+00,,2024-03-16 02:36:29.067689+00,FKDEV00314,FKUSR00313,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,2024-04-02 22:29:22.417865+00,FKN00GL3241,CAR,approved,2024-04-16 07:56:34.839+00,2024-03-16 07:55:46+05:30,['NO PARKING'],True,2024-03-16,2024-03,Saturday,7,0,1,1,1.0,1.0,1.25,1.0,12.977,77.58,"12.977,77.58",1.25
FKID003258,12.9333895,77.6911743,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3242,SCOOTER,,"[""NO PARKING""]",[113],2024-03-28 07:46:46+00,,2024-03-28 07:48:27.107309+00,FKDEV00653,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-15 14:28:14.707125+00,,,,,2024-03-28 13:16:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,13,0,0,0,1.0,0.4,1.0,1.0,12.933,77.691,"12.933,77.691",0.4
FKID003259,12.9959767,77.6681901,"Old Madras Road, Royal Heritage, Pai Layout, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL3243,SCOOTER,,"[""DOUBLE PARKING"",""PARKING IN A MAIN ROAD"",""WRONG PARKING"",""NO PARKING""]","[109,107,112,113]",2024-02-01 04:29:46+00,,2024-02-01 04:39:50.87345+00,FKDEV00648,FKUSR00628,84.0,Mahadevapura,True,No Junction,,,FKN00GL3243,SCOOTER,approved,2024-02-02 21:34:07.875+00,2024-02-01 09:59:46+05:30,"['DOUBLE PARKING', 'PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",True,2024-02-01,2024-02,Thursday,9,1,0,0,1.55,0.4,1.0,1.2,12.996,77.668,"12.996,77.668",0.7440000000000001
FKID003260,12.9735274,77.5507497,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL3244,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-01 04:24:46+00,,2024-02-01 04:40:59.72786+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL3244,MOTOR CYCLE,approved,2024-02-02 21:58:39.517+00,2024-02-01 09:54:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,9,1,0,1,1.0,0.4,1.25,1.2,12.974,77.551,"12.974,77.551",0.6
FKID003261,12.9773446,77.5756286,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL3245,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-28 01:08:46+00,,2024-03-28 01:23:07.518589+00,FKDEV00349,FKUSR00346,3.0,Upparpet,True,BTP040 - Elite Junction,,2024-04-14 20:42:31.904104+00,,,,,2024-03-28 06:38:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,6,0,0,1,1.0,0.75,1.25,1.0,12.977,77.576,"12.977,77.576",0.9375
FKID003262,13.034647,77.557661,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",FKN00GL3246,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-03-15 22:23:46+00,,2024-03-15 23:10:47.743359+00,FKDEV00654,FKUSR00634,22.0,Yeshwanthpura,True,No Junction,,2024-04-02 20:13:06.990476+00,FKN00GL3246,PASSENGER AUTO,approved,2024-04-16 05:36:46.604+00,2024-03-16 03:53:46+05:30,['NO PARKING'],True,2024-03-16,2024-03,Saturday,3,0,1,0,1.0,0.75,1.0,1.0,13.035,77.558,"13.035,77.558",0.75
FKID003263,12.9735274,77.5507497,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL3247,SCOOTER,,"[""NO PARKING""]",[113],2024-02-01 04:25:46+00,,2024-02-01 04:41:31.603595+00,FKDEV00622,FKUSR00603,29.0,Magadi Road,True,"BTP070 - Cholurpalya Junction, Magadi Road",,,FKN00GL3247,SCOOTER,approved,2024-02-02 21:58:15.005+00,2024-02-01 09:55:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,9,1,0,1,1.0,0.4,1.25,1.2,12.974,77.551,"12.974,77.551",0.6
FKID003264,12.9743258,77.5454866,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3248,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 00:39:46+00,,2024-01-30 00:50:55.960875+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3248,MOTOR CYCLE,approved,2024-02-01 05:52:24.593+00,2024-01-30 06:09:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003265,12.9117541,77.6517831,"NIFT College, 27th Main Road, Sector 2, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",FKN00GL3249,CAR,,"[""NO PARKING""]",[113],2024-01-29 00:38:46+00,,2024-01-30 00:50:52.8782+00,FKDEV00462,FKUSR00456,45.0,HSR Layout,True,No Junction,,,FKN00GL3249,CAR,approved,2024-02-04 02:47:50.144+00,2024-01-29 06:08:46+05:30,['NO PARKING'],True,2024-01-29,2024-01,Monday,6,0,0,0,1.0,1.0,1.0,1.0,12.912,77.652,"12.912,77.652",1.0
FKID003266,12.9106389,77.5841793,"9th Cross Road, IG Circle, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",FKN00GL3250,CAR,,"[""WRONG PARKING""]",[112],2024-03-27 22:42:46+00,,2024-03-28 21:05:07.409284+00,FKDEV00451,FKUSR00445,88.0,J.P. Nagar,True,"BTP197 - 9th Cross, 24th Main, JP Nagar",,2024-04-15 16:48:10.744491+00,,,,,2024-03-28 04:12:46+05:30,['WRONG PARKING'],True,2024-03-28,2024-03,Thursday,4,0,0,1,1.05,1.0,1.25,1.0,12.911,77.584,"12.911,77.584",1.3125
FKID003267,12.9640019,77.5832118,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL3251,LGV,,"[""WRONG PARKING""]",[112],2024-01-30 00:37:46+00,,2024-01-30 00:52:10.888052+00,FKDEV00129,FKUSR00129,12.0,Halasuru Gate,True,"BTP080 - NR Road, SP Road Junction",,,FKN00GL3251,LGV,rejected,2024-02-04 22:56:53.947+00,2024-01-30 06:07:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,1.35,1.25,1.0,12.964,77.583,"12.964,77.583",1.7718750000000003
FKID003268,12.945435,77.5712333,"Gandhi Bazar Road, Gandhi Bazar Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL3252,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-01 04:34:46+00,,2024-02-01 04:42:40.975623+00,FKDEV00601,FKUSR00583,7.0,Basavanagudi,True,BTP215 - Vanivillas Junction,,,FKN00GL3252,PASSENGER AUTO,approved,2024-02-02 21:57:49.291+00,2024-02-01 10:04:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,10,1,0,1,1.0,0.75,1.25,1.2,12.945,77.571,"12.945,77.571",1.125
FKID003269,12.9768445,77.5793671,"Y Ramachandra Road, Sri Kanakadasa Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL3253,CAR,,"[""NO PARKING""]",[113],2024-02-02 21:19:46+00,,2024-02-02 23:59:46.328425+00,FKDEV00645,FKUSR00625,3.0,Upparpet,True,BTP044 - Sagar Theatre Junction,,,,,,,2024-02-03 02:49:46+05:30,['NO PARKING'],True,2024-02-03,2024-02,Saturday,2,0,1,1,1.0,1.0,1.25,1.0,12.977,77.579,"12.977,77.579",1.25
FKID003270,12.9962722,77.5714683,"4th Cross Road, Shivanandappa Layout, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL3254,SCOOTER,,"[""NO PARKING""]",[113],2024-02-03 00:09:46+00,,2024-02-03 00:26:52.996476+00,FKDEV00655,FKUSR00635,19.0,Malleshwaram,True,No Junction,,,,,,,2024-02-03 05:39:46+05:30,['NO PARKING'],True,2024-02-03,2024-02,Saturday,5,0,1,0,1.0,0.4,1.0,1.0,12.996,77.571,"12.996,77.571",0.4
FKID003271,12.9697217,77.5756245,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL3255,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-02-01 02:41:46+00,,2024-02-01 04:42:55.655301+00,FKDEV00577,FKUSR00388,28.0,City Market,True,No Junction,,,FKN00GL3255,PASSENGER AUTO,approved,2024-02-02 22:57:49.036+00,2024-02-01 08:11:46+05:30,['NO PARKING'],True,2024-02-01,2024-02,Thursday,8,1,0,0,1.0,0.75,1.0,1.2,12.97,77.576,"12.97,77.576",0.8999999999999999
FKID003272,12.9673544,77.6084091,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL3256,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-01 04:42:46+00,,2024-02-01 04:43:23.467253+00,FKDEV00656,FKUSR00636,8.0,Ashok Nagar,True,No Junction,,,FKN00GL3256,MOTOR CYCLE,rejected,2024-02-04 00:31:30.252+00,2024-02-01 10:12:46+05:30,['WRONG PARKING'],True,2024-02-01,2024-02,Thursday,10,1,0,0,1.05,0.4,1.0,1.2,12.967,77.608,"12.967,77.608",0.504
FKID003273,12.9330212,77.6913621,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3257,MOPED,,"[""NO PARKING""]",[113],2024-03-28 03:46:46+00,,2024-03-28 07:49:33.729726+00,FKDEV00653,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-15 14:28:14.725843+00,,,,,2024-03-28 09:16:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,9,1,0,0,1.0,0.35,1.0,1.2,12.933,77.691,"12.933,77.691",0.42
FKID003274,12.9743732,77.5454578,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3258,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 00:51:46+00,,2024-01-30 01:00:12.892791+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3258,SCOOTER,approved,2024-02-01 05:37:53.105+00,2024-01-30 06:21:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003275,12.9743732,77.5454642,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3259,SCOOTER,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-01-30 00:51:46+00,,2024-01-30 01:00:11.287045+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3259,SCOOTER,approved,2024-02-01 05:37:29.787+00,2024-01-30 06:21:46+05:30,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003276,12.9743292,77.545455,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3260,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 00:51:46+00,,2024-01-30 01:00:09.246776+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3260,SCOOTER,approved,2024-02-01 05:37:45.543+00,2024-01-30 06:21:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003277,12.9743607,77.5454643,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3261,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 00:51:46+00,,2024-01-30 01:00:09.847656+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3261,MOTOR CYCLE,approved,2024-02-01 05:37:35.996+00,2024-01-30 06:21:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003278,12.9743557,77.5454621,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3262,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 00:50:46+00,,2024-01-30 01:00:04.668601+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3262,SCOOTER,approved,2024-02-01 05:37:26.667+00,2024-01-30 06:20:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003279,12.9743593,77.545467,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3263,SCOOTER,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-01-30 00:50:46+00,,2024-01-30 01:00:03.553722+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3263,SCOOTER,approved,2024-02-01 05:38:01.037+00,2024-01-30 06:20:46+05:30,"['WRONG PARKING', 'DEFECTIVE NUMBER PLATE']",True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003280,12.9743636,77.5454727,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3264,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 00:50:46+00,,2024-01-30 01:00:02.696369+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3264,MOTOR CYCLE,approved,2024-02-01 05:37:42.812+00,2024-01-30 06:20:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003281,12.9743824,77.5454863,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3265,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 00:50:46+00,,2024-01-30 01:00:01.678266+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3265,MOTOR CYCLE,approved,2024-02-01 05:37:18.922+00,2024-01-30 06:20:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003282,12.9743828,77.54549,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3266,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 00:50:46+00,,2024-01-30 01:00:00.628315+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3266,SCOOTER,approved,2024-02-01 05:37:39.207+00,2024-01-30 06:20:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003283,12.9743539,77.5454591,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3267,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-01-30 00:50:46+00,,2024-01-30 01:00:05.475785+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3267,MOTOR CYCLE,approved,2024-02-01 05:37:21.249+00,2024-01-30 06:20:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003284,12.9330212,77.6913621,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL3268,MOPED,,"[""NO PARKING""]",[113],2024-03-28 07:47:46+00,,2024-03-28 07:49:34.698397+00,FKDEV00653,FKUSR00626,13.0,HAL Old Airport,True,No Junction,,2024-04-15 14:28:14.728175+00,,,,,2024-03-28 13:17:46+05:30,['NO PARKING'],True,2024-03-28,2024-03,Thursday,13,0,0,0,1.0,0.35,1.0,1.0,12.933,77.691,"12.933,77.691",0.35
FKID003285,12.9673385,77.6084155,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL3269,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-02-01 04:43:46+00,,2024-02-01 04:44:25.241706+00,FKDEV00656,FKUSR00636,8.0,Ashok Nagar,True,No Junction,,,FKN00GL3269,MOTOR CYCLE,rejected,2024-02-04 00:29:59.85+00,2024-02-01 10:13:46+05:30,['WRONG PARKING'],True,2024-02-01,2024-02,Thursday,10,1,0,0,1.05,0.4,1.0,1.2,12.967,77.608,"12.967,77.608",0.504
FKID003286,12.9524835,77.595601,"BTS Main Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL3270,HGV,,"[""NO PARKING""]",[113],2024-03-28 22:14:46+00,,2024-03-28 22:42:35.622803+00,FKDEV00657,FKUSR00637,32.0,Wilson Garden,True,BTP103 - Shanti Nagar TTMC,,2024-04-15 20:26:36.544899+00,,,,,2024-03-29 03:44:46+05:30,['NO PARKING'],True,2024-03-29,2024-03,Friday,3,0,0,1,1.0,2.1,1.25,1.0,12.952,77.596,"12.952,77.596",2.625
FKID003287,12.9744071,77.5453938,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL3271,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 00:51:46+00,,2024-01-30 01:00:13.968909+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL3271,SCOOTER,approved,2024-02-01 05:37:12.53+00,2024-01-30 06:21:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
FKID003288,12.9743843,77.5454305,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL2852,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 00:51:46+00,,2024-01-30 01:00:15.513459+00,FKDEV00618,FKUSR00600,30.0,Vijayanagara,True,BTP020 - Hosahalli Metro Station,,,FKN00GL2852,SCOOTER,approved,2024-02-01 05:37:05.67+00,2024-01-30 06:21:46+05:30,['WRONG PARKING'],True,2024-01-30,2024-01,Tuesday,6,0,0,1,1.05,0.4,1.25,1.0,12.974,77.545,"12.974,77.545",0.525
